job_title,company_size,posted_date,year,quarter,description,years_experience_true,skill_count_true,degree_level_true
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Git, Power BI, SAP, AWS, Looker. None mentioned. ambiguity",2,5,None mentioned
Data Analyst,startup,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 1 years of relevant experience and is proficient in Airflow, AWS, Git. Master's required. We're looking for someone who can wear many hats.",1,3,Master's required
Data Analyst,startup,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Salesforce, Spark, Azure, Python, Airflow, dbt. Minimum 3 years experience required. Master's preferred. Must thrive in a scrappy.",3,6,Master's preferred
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Snowflake, Machine Learning, Looker, AWS, Git, SAP. Minimum 2 years experience required. None mentioned. Must thrive in a wear many hats.",2,6,None mentioned
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Salesforce, Statistics, Azure, Tableau. Minimum 4 years experience required. Bachelor's required. Must thrive in a ownership mindset.",4,4,Bachelor's required
Data Analyst,startup,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Snowflake, A/B Testing, Tableau, Python. None mentioned. self-starter",3,4,None mentioned
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Machine Learning, Tableau, GCP, Power BI, Git, Azure. None mentioned. We're looking for someone who can scrappy.",5,6,None mentioned
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Statistics, Azure. Bachelor's preferred. fast-paced environment",3,2,Bachelor's preferred
Data Analyst,startup,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Machine Learning, Salesforce, Azure, Power BI, A/B Testing. Minimum 2 years experience required. None mentioned. Must thrive in a scrappy, ownership mindset.",2,5,None mentioned
Data Analyst,startup,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Spark, dbt, Tableau, A/B Testing, Power BI. Minimum 3 years experience required. None mentioned. Must thrive in a ambiguity, scrappy, high-growth.",3,5,None mentioned
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: R, A/B Testing, Statistics, Salesforce. Master's preferred. stakeholder management",5,4,Master's preferred
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 2+ years of experience. Required skills: AWS, SQL, Snowflake, R, Looker. Bachelor's preferred. ambiguity",2,5,Bachelor's preferred
Data Analyst,startup,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Looker, R, Spark. Bachelor's preferred. We're looking for someone who can self-starter.",4,3,Bachelor's preferred
Data Analyst,startup,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with R, Looker, Statistics. Minimum 1 years experience required. None mentioned. Must thrive in a ownership mindset.",1,3,None mentioned
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Snowflake, Looker, Tableau. None mentioned. cross-functional collaboration",4,3,None mentioned
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Spark, Machine Learning, Azure, Looker, Power BI. Minimum 4 years experience required. None mentioned. Must thrive in a cross-functional collaboration.",4,5,None mentioned
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in SQL, Power BI, SAP, Git, dbt, Python. None mentioned. We're looking for someone who can fast-paced environment.",4,6,None mentioned
Data Analyst,startup,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 5+ years of experience. Required skills: GCP, Azure, Python. None mentioned. wear many hats, ownership mindset, self-starter",5,3,None mentioned
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Spark, R, dbt, Python. Bachelor's preferred. high-growth",2,4,Bachelor's preferred
Data Analyst,startup,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Excel, R, AWS. None mentioned. We're looking for someone who can stakeholder management.",3,3,None mentioned
Data Analyst,startup,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Git, GCP, R, Airflow. Master's required. wear many hats",2,4,Master's required
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 4+ years of experience. Required skills: GCP, R, Salesforce, dbt. Bachelor's required. ownership mindset, wear many hats",4,4,Bachelor's required
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Looker, Spark, R, Snowflake, AWS, Power BI. None mentioned. scrappy",3,6,None mentioned
Data Analyst,startup,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 1+ years of experience. Required skills: SAP, Excel, A/B Testing, R, Spark. Master's preferred. cross-functional collaboration",1,5,Master's preferred
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Git, Excel, Azure, SQL, Tableau. Bachelor's preferred. ambiguity",6,5,Bachelor's preferred
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Tableau, Machine Learning, AWS, Statistics. Minimum 2 years experience required. Bachelor's required. Must thrive in a cross-functional collaboration.",2,4,Bachelor's required
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Excel, Machine Learning, AWS, SAP, SQL. Bachelor's preferred. We're looking for someone who can self-starter.",2,5,Bachelor's preferred
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Spark, Excel, SAP. Master's preferred. We're looking for someone who can self-starter, stakeholder management, high-growth.",4,3,Master's preferred
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Spark, Azure, Power BI, Tableau, Git. Bachelor's preferred. We're looking for someone who can self-starter.",4,5,Bachelor's preferred
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"We are looking for a Data Analyst with 1+ years of experience. Required skills: SQL, A/B Testing, Machine Learning, Airflow, Statistics. Bachelor's preferred. cross-functional collaboration",1,5,Bachelor's preferred
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with AWS, Tableau, Azure. Minimum 2 years experience required. None mentioned. Must thrive in a self-starter.",2,3,None mentioned
Data Analyst,enterprise,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in AWS, Airflow, SQL, Machine Learning, dbt, Statistics, Azure, Tableau. Master's required. We're looking for someone who can cross-functional collaboration.",3,8,Master's required
Data Analyst,mid-size,2022-11-15,2022,2022Q4,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Excel, Snowflake, Python, Git. None mentioned. We're looking for someone who can self-starter.",5,4,None mentioned
Data Analyst,startup,2022-11-15,2022,2022Q4,"As a Data Analyst, you will work with Airflow, A/B Testing, Snowflake, AWS. Minimum 3 years experience required. Master's required. Must thrive in a cross-functional collaboration.",3,4,Master's required
Data Analyst,enterprise,2023-02-15,2023,2023Q1,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in A/B Testing, Salesforce. None mentioned. We're looking for someone who can stakeholder management.",4,2,None mentioned
Data Analyst,startup,2023-02-15,2023,2023Q1,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Snowflake, Spark, Python, Looker, Git. Master's preferred. ambiguity",6,5,Master's preferred
Data Analyst,startup,2023-02-15,2023,2023Q1,We are looking for a Data Analyst with 2+ years of experience. Required skills: Excel. Bachelor's required. wear many hats,2,1,Bachelor's required
Data Analyst,enterprise,2023-02-15,2023,2023Q1,"As a Data Analyst, you will work with Looker, R, Tableau, Excel. Minimum 3 years experience required. Bachelor's preferred. Must thrive in a scrappy, wear many hats, stakeholder management.",3,4,Bachelor's preferred
Data Analyst,mid-size,2023-02-15,2023,2023Q1,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Python, AWS, Machine Learning, Snowflake, Power BI, A/B Testing, GCP. None mentioned. We're looking for someone who can ambiguity.",2,7,None mentioned
Data Analyst,startup,2023-02-15,2023,2023Q1,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Spark, A/B Testing, Git, Airflow. None mentioned. cross-functional collaboration",3,4,None mentioned
Data Analyst,enterprise,2023-02-15,2023,2023Q1,"As a Data Analyst, you will work with Looker, Spark, Tableau, Snowflake. Minimum 4 years experience required. None mentioned. Must thrive in a cross-functional collaboration.",4,4,None mentioned
Data Analyst,startup,2023-02-15,2023,2023Q1,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Power BI, Git, Spark, A/B Testing. Bachelor's required. wear many hats",4,4,Bachelor's required
Data Analyst,mid-size,2023-02-15,2023,2023Q1,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in AWS, dbt, Salesforce, Looker. Master's preferred. We're looking for someone who can high-growth, cross-functional collaboration.",3,4,Master's preferred
Data Analyst,enterprise,2023-02-15,2023,2023Q1,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Statistics, dbt, SQL. None mentioned. We're looking for someone who can cross-functional collaboration.",4,3,None mentioned
Data Analyst,startup,2023-02-15,2023,2023Q1,"As a Data Analyst, you will work with SAP, Power BI, A/B Testing, R. Minimum 1 years experience required. Bachelor's preferred. Must thrive in a ownership mindset.",1,4,Bachelor's preferred
Data Analyst,startup,2023-02-15,2023,2023Q1,"As a Data Analyst, you will work with SAP, Azure, A/B Testing, Excel. Minimum 1 years experience required. Bachelor's required. Must thrive in a ambiguity, self-starter.",1,4,Bachelor's required
Data Analyst,mid-size,2023-02-15,2023,2023Q1,"We are looking for a Data Analyst with 2+ years of experience. Required skills: Azure, A/B Testing, GCP, Tableau, SQL. Bachelor's preferred. fast-paced environment, ambiguity, ownership mindset",2,5,Bachelor's preferred
Data Analyst,mid-size,2023-02-15,2023,2023Q1,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Snowflake, Salesforce, Python, Azure. Bachelor's preferred. We're looking for someone who can scrappy.",2,4,Bachelor's preferred
Data Analyst,startup,2023-02-15,2023,2023Q1,"Data Analyst - join our team! Ideal candidate has 1 years of relevant experience and is proficient in Statistics, Git, Excel, Python, R, Airflow. Master's required. We're looking for someone who can wear many hats.",1,6,Master's required
Data Analyst,startup,2023-02-15,2023,2023Q1,"As a Data Analyst, you will work with Spark, SQL, GCP, Snowflake. Minimum 3 years experience required. Bachelor's preferred. Must thrive in a ambiguity.",3,4,Bachelor's preferred
Data Analyst,startup,2023-02-15,2023,2023Q1,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Python, Looker, Statistics, Spark. Master's required. ambiguity, scrappy, self-starter",4,4,Master's required
Data Analyst,enterprise,2023-02-15,2023,2023Q1,"As a Data Analyst, you will work with Spark, Git, Statistics. Minimum 2 years experience required. None mentioned. Must thrive in a ambiguity.",2,3,None mentioned
Data Analyst,enterprise,2023-02-15,2023,2023Q1,"As a Data Analyst, you will work with Machine Learning, R, dbt, Python, Spark, GCP. Minimum 3 years experience required. Bachelor's preferred. Must thrive in a ambiguity.",3,6,Bachelor's preferred
Data Analyst,mid-size,2023-02-15,2023,2023Q1,"We are looking for a Data Analyst with 4+ years of experience. Required skills: A/B Testing, AWS, Looker, Excel, Machine Learning, SQL. Master's preferred. high-growth",4,6,Master's preferred
Data Analyst,startup,2023-02-15,2023,2023Q1,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in AWS, Tableau, Statistics, Snowflake, R, Airflow, SQL. None mentioned. We're looking for someone who can high-growth.",4,7,None mentioned
